id	glytoucan_id	format_glyconnect	format_numeric	format_condensed	format_byonic	mass_monoisotopic	reviewed
1045	G44305KR	Hex:6 HexNAc:3 dHex:1 NeuGc:1	6,3,1,0,1,0,0,0,0,0,0,0,0,0	H6N3F1G1	HexNAc(3)Hex(6)dHex(1)NeuGc(1)	2052.7138	False
1026	G44305KR	Hex:11 HexNAc:11 NeuGc:1	11,11,0,0,1,0,0,0,0,0,0,0,0,0	H11N11G1	HexNAc(11)Hex(11)NeuGc(1)	4341.5551	False
1027	G44305KR	Hex:3 HexNAc:4 NeuGc:1	3,4,0,0,1,0,0,0,0,0,0,0,0,0	H3N4G1	HexNAc(4)Hex(3)NeuGc(1)	1623.5769	False
1062	G00433UK	Hex:8 HexNAc:7 dHex:1 NeuAc:1 NeuGc:1	8,7,1,1,1,0,0,0,0,0,0,0,0,0	H8N7F1S1G1	HexNAc(7)Hex(8)dHex(1)NeuAc(1)NeuGc(1)	3480.2324	False
1041	G77023TY	Hex:5 HexNAc:6 dHex:1 NeuGc:3	5,6,1,0,3,0,0,0,0,0,0,0,0,0	H5N6F1G3	HexNAc(6)Hex(5)dHex(1)NeuGc(3)	3114.0798	False
1043	G11611PG	Hex:5 HexNAc:6 dHex:1 NeuAc:2 NeuGc:1	5,6,1,2,1,0,0,0,0,0,0,0,0,0	H5N6F1S2G1	HexNAc(6)Hex(5)dHex(1)NeuAc(2)NeuGc(1)	3082.09	False
1058	G27322BI	Hex:7 HexNAc:7 dHex:1 NeuAc:2 NeuGc:1	7,7,1,2,1,0,0,0,0,0,0,0,0,0	H7N7F1S2G1	HexNAc(7)Hex(7)dHex(1)NeuAc(2)NeuGc(1)	3609.275	False
1068	G84735GS	Hex:6 HexNAc:6 dHex:1 NeuAc:2 NeuGc:1	6,6,1,2,1,0,0,0,0,0,0,0,0,0	H6N6F1S2G1	HexNAc(6)Hex(6)dHex(1)NeuAc(2)NeuGc(1)	3244.1428	False
1071	G53193KA	Hex:8 HexNAc:7 dHex:1 NeuAc:2 NeuGc:1	8,7,1,2,1,0,0,0,0,0,0,0,0,0	H8N7F1S2G1	HexNAc(7)Hex(8)dHex(1)NeuAc(2)NeuGc(1)	3771.3278	False
1067	G23811SR	Hex:6 HexNAc:6 dHex:1 NeuGc:3	6,6,1,0,3,0,0,0,0,0,0,0,0,0	H6N6F1G3	HexNAc(6)Hex(6)dHex(1)NeuGc(3)	3276.1326	False
1070	G78726CB	Hex:7 HexNAc:7 dHex:1 NeuAc:4	7,7,1,4,0,0,0,0,0,0,0,0,0,0	H7N7F1S4	HexNAc(7)Hex(7)dHex(1)NeuAc(4)	3884.3755	True
1036	G30751OD	Hex:5 HexNAc:4 dHex:3 NeuGc:2	5,4,3,0,2,0,0,0,0,0,0,0,0,0	H5N4F3G2	HexNAc(4)Hex(5)dHex(3)NeuGc(2)	2692.9465	False
1037	G56087PR	Hex:5 HexNAc:4 dHex:3 NeuAc:1 NeuGc:1	5,4,3,1,1,0,0,0,0,0,0,0,0,0	H5N4F3S1G1	HexNAc(4)Hex(5)dHex(3)NeuAc(1)NeuGc(1)	2676.9516	False
1038	G81976CN	Hex:5 HexNAc:5 NeuGc:2	5,5,0,0,2,0,0,0,0,0,0,0,0,0	H5N5G2	HexNAc(5)Hex(5)NeuGc(2)	2457.8522	False
1039	G78701GW	Hex:5 HexNAc:5 NeuAc:1 NeuGc:1	5,5,0,1,1,0,0,0,0,0,0,0,0,0	H5N5S1G1	HexNAc(5)Hex(5)NeuAc(1)NeuGc(1)	2441.8573	False
1046	G03693IY	Hex:6 HexNAc:4 NeuGc:1	6,4,0,0,1,0,0,0,0,0,0,0,0,0	H6N4G1	HexNAc(4)Hex(6)NeuGc(1)	2109.7353	False
1047	G68833MP	Hex:6 HexNAc:5 dHex:1 NeuGc:1	6,5,1,0,1,0,0,0,0,0,0,0,0,0	H6N5F1G1	HexNAc(5)Hex(6)dHex(1)NeuGc(1)	2458.8726	False
1048	G46487SG	Hex:6 HexNAc:5 dHex:1 NeuGc:2	6,5,1,0,2,0,0,0,0,0,0,0,0,0	H6N5F1G2	HexNAc(5)Hex(6)dHex(1)NeuGc(2)	2765.9629	False
1055	G61011OB	Hex:7 HexNAc:10	7,10,0,0,0,0,0,0,0,0,0,0,0,0	H7N10	HexNAc(10)Hex(7)	3183.1742	False
1059	G30799SW	Hex:7 HexNAc:8	7,8,0,0,0,0,0,0,0,0,0,0,0,0	H7N8	HexNAc(8)Hex(7)	2777.0154	True
1072	G18804KX	Hex:9 HexNAc:6 dHex:1 NeuAc:1 NeuGc:1	9,6,1,1,1,0,0,0,0,0,0,0,0,0	H9N6F1S1G1	HexNAc(6)Hex(9)dHex(1)NeuAc(1)NeuGc(1)	3439.2058	False
1035	G50120TH	Hex:4 HexNAc:7 dHex:2	4,7,2,0,0,0,0,0,0,0,0,0,0,0	H4N7F2	HexNAc(7)Hex(4)dHex(2)	2379.8934	True
1053	G39368QD	Hex:6 HexNAc:9	6,9,0,0,0,0,0,0,0,0,0,0,0,0	H6N9	HexNAc(9)Hex(6)	2818.042	True
1028	G49856OX	Hex:3 HexNAc:6 dHex:1 NeuGc:1	3,6,1,0,1,0,0,0,0,0,0,0,0,0	H3N6F1G1	HexNAc(6)Hex(3)dHex(1)NeuGc(1)	2175.7936	False
1040	G87651GX	Hex:5 HexNAc:5 dHex:1 NeuAc:1 NeuGc:1	5,5,1,1,1,0,0,0,0,0,0,0,0,0	H5N5F1S1G1	HexNAc(5)Hex(5)dHex(1)NeuAc(1)NeuGc(1)	2587.9152	False
1042	G41346UA	Hex:5 HexNAc:6 dHex:1 NeuAc:1 NeuGc:1	5,6,1,1,1,0,0,0,0,0,0,0,0,0	H5N6F1S1G1	HexNAc(6)Hex(5)dHex(1)NeuAc(1)NeuGc(1)	2790.9946	False
1044	G19993OB	Hex:6 HexNAc:3 NeuGc:1	6,3,0,0,1,0,0,0,0,0,0,0,0,0	H6N3G1	HexNAc(3)Hex(6)NeuGc(1)	1906.6559	False
1050	G23133OF	Hex:6 HexNAc:5 dHex:3 NeuGc:1	6,5,3,0,1,0,0,0,0,0,0,0,0,0	H6N5F3G1	HexNAc(5)Hex(6)dHex(3)NeuGc(1)	2750.9884	False
1052	G64227LK	Hex:6 HexNAc:6 dHex:1 NeuAc:1 NeuGc:1	6,6,1,1,1,0,0,0,0,0,0,0,0,0	H6N6F1S1G1	HexNAc(6)Hex(6)dHex(1)NeuAc(1)NeuGc(1)	2953.0474	False
1054	G79896BV	Hex:6 HexNAc:9 dHex:1	6,9,1,0,0,0,0,0,0,0,0,0,0,0	H6N9F1	HexNAc(9)Hex(6)dHex(1)	2964.0999	False
1057	G69237TO	Hex:7 HexNAc:6 dHex:4 NeuGc:1	7,6,4,0,1,0,0,0,0,0,0,0,0,0	H7N6F4G1	HexNAc(6)Hex(7)dHex(4)NeuGc(1)	3262.1785	False
1061	G39170TE	Hex:8 HexNAc:7 dHex:1 NeuGc:2	8,7,1,0,2,0,0,0,0,0,0,0,0,0	H8N7F1G2	HexNAc(7)Hex(8)dHex(1)NeuGc(2)	3496.2273	False
1063	G28135GF	Hex:8 HexNAc:8	8,8,0,0,0,0,0,0,0,0,0,0,0,0	H8N8	HexNAc(8)Hex(8)	2939.0682	True
1064	G18938PT	Hex:3 HexNAc:6 dHex:1 NeuGc:2	3,6,1,0,2,0,0,0,0,0,0,0,0,0	H3N6F1G2	HexNAc(6)Hex(3)dHex(1)NeuGc(2)	2482.8839	False
1065	G26198JI	Hex:5 HexNAc:3 NeuGc:1	5,3,0,0,1,0,0,0,0,0,0,0,0,0	H5N3G1	HexNAc(3)Hex(5)NeuGc(1)	1744.6031	False
1069	G57557NS	Hex:7 HexNAc:5 dHex:1 NeuAc:1 NeuGc:1	7,5,1,1,1,0,0,0,0,0,0,0,0,0	H7N5F1S1G1	HexNAc(5)Hex(7)dHex(1)NeuAc(1)NeuGc(1)	2912.0208	False
1074	G83676GD	Hex:7 HexNAc:3 dHex:1 NeuAc:1	7,3,1,1,0,0,0,0,0,0,0,0,0,0	H7N3F1S1	HexNAc(3)Hex(7)dHex(1)NeuAc(1)	2198.7717	True
1073	G86056PA	Hex:4 dHex:1	4,0,1,0,0,0,0,0,0,0,0,0,0,0	H4F1	Hex(4)dHex(1)	812.2797	False
1093	G63776KU	Hex:8 HexNAc:3	8,3,0,0,0,0,0,0,0,0,0,0,0,0	H8N3	HexNAc(3)Hex(8)	1923.6712	False
1092	G64130AC	Hex:6 HexNAc:6 dHex:2 NeuAc:1	6,6,2,1,0,0,0,0,0,0,0,0,0,0	H6N6F2S1	HexNAc(6)Hex(6)dHex(2)NeuAc(1)	2792.015	False
1091	G53844ZR	Hex:5 HexNAc:6 dHex:2 NeuAc:1	5,6,2,1,0,0,0,0,0,0,0,0,0,0	H5N6F2S1	HexNAc(6)Hex(5)dHex(2)NeuAc(1)	2629.9622	False
1090	G70961NC	Hex:4 HexNAc:3 dHex:2 NeuAc:1	4,3,2,1,0,0,0,0,0,0,0,0,0,0	H4N3F2S1	HexNAc(3)Hex(4)dHex(2)NeuAc(1)	1858.6712	False
1097	G70961NC	HexNAc:11	0,11,0,0,0,0,0,0,0,0,0,0,0,0	N11	HexNAc(11)	2251.884	True
1102	G70961NC	Hex:3 HexNAc:3 dHex:1 NeuAc:4	3,3,1,4,0,0,0,0,0,0,0,0,0,0	H3N3F1S4	HexNAc(3)Hex(3)dHex(1)NeuAc(4)	2423.8467	True
1098	G70961NC	Hex:11 HexNAc:6 NeuAc:2	11,6,0,2,0,0,0,0,0,0,0,0,0,0	H11N6S2	HexNAc(6)Hex(11)NeuAc(2)	3601.2586	True
1100	G70961NC	Hex:4 HexNAc:3 NeuAc:3	4,3,0,3,0,0,0,0,0,0,0,0,0,0	H4N3S3	HexNAc(3)Hex(4)NeuAc(3)	2148.7462	True
1101	G70961NC	Hex:6 HexNAc:8 dHex:2	6,8,2,0,0,0,0,0,0,0,0,0,0,0	H6N8F2	HexNAc(8)Hex(6)dHex(2)	2907.0784	True
723	G20732FY	Hex:4 HexNAc:6 dHex:1 NeuAc:1	4,6,1,1,0,0,0,0,0,0,0,0,0,0	H4N6F1S1	HexNAc(6)Hex(4)dHex(1)NeuAc(1)	2321.8515	True
1129	G20732FY	Hex:4 HexNAc:2 NeuAc:2	4,2,0,2,0,0,0,0,0,0,0,0,0,0	H4N2S2	HexNAc(2)Hex(4)NeuAc(2)	1654.5714	True
1127	G20732FY	Hex:4 HexNAc:2 dHex:3	4,2,3,0,0,0,0,0,0,0,0,0,0,0	H4N2F3	HexNAc(2)Hex(4)dHex(3)	1510.5543	True
1131	G20732FY	Hex:5 HexNAc:3 dHex:3 NeuAc:1	5,3,3,1,0,0,0,0,0,0,0,0,0,0	H5N3F3S1	HexNAc(3)Hex(5)dHex(3)NeuAc(1)	2166.7819	True
1130	G20732FY	Hex:5 HexNAc:3 dHex:1 NeuAc:2	5,3,1,2,0,0,0,0,0,0,0,0,0,0	H5N3F1S2	HexNAc(3)Hex(5)dHex(1)NeuAc(2)	2165.7615	True
1132	G20732FY	Hex:5 HexNAc:3 dHex:4	5,3,4,0,0,0,0,0,0,0,0,0,0,0	H5N3F4	HexNAc(3)Hex(5)dHex(4)	2021.7444	True
1133	G20732FY	Hex:5 HexNAc:3 dHex:5	5,3,5,0,0,0,0,0,0,0,0,0,0,0	H5N3F5	HexNAc(3)Hex(5)dHex(5)	2167.8023	True
1135	G20732FY	Hex:7 HexNAc:5 dHex:2 NeuAc:1	7,5,2,1,0,0,0,0,0,0,0,0,0,0	H7N5F2S1	HexNAc(5)Hex(7)dHex(2)NeuAc(1)	2750.9884	True
1136	G20732FY	Hex:7 HexNAc:5 dHex:3	7,5,3,0,0,0,0,0,0,0,0,0,0,0	H7N5F3	HexNAc(5)Hex(7)dHex(3)	2605.9509	True
1137	G20732FY	Hex:7 HexNAc:5 dHex:2	7,5,2,0,0,0,0,0,0,0,0,0,0,0	H7N5F2	HexNAc(5)Hex(7)dHex(2)	2459.893	True
1134	G20732FY	Hex:6 HexNAc:4 dHex:4	6,4,4,0,0,0,0,0,0,0,0,0,0,0	H6N4F4	HexNAc(4)Hex(6)dHex(4)	2386.8766	True
1104	G20732FY	Hex:5 HexNAc:2 dHex:2	5,2,2,0,0,0,0,0,0,0,0,0,0,0	H5N2F2	HexNAc(2)Hex(5)dHex(2)	1526.5492	True
1140	G20732FY	Hex:4 HexNAc:7 dHex:3	4,7,3,0,0,0,0,0,0,0,0,0,0,0	H4N7F3	HexNAc(7)Hex(4)dHex(3)	2525.9513	True
1141	G20732FY	Hex:5 HexNAc:4 dHex:5	5,4,5,0,0,0,0,0,0,0,0,0,0,0	H5N4F5	HexNAc(4)Hex(5)dHex(5)	2370.8817	True
1139	G20732FY	Hex:4 HexNAc:6 dHex:4	4,6,4,0,0,0,0,0,0,0,0,0,0,0	H4N6F4	HexNAc(6)Hex(4)dHex(4)	2468.9298	True
1142	G20732FY	Hex:9 HexNAc:4 dHex:1	9,4,1,0,0,0,0,0,0,0,0,0,0,0	H9N4F1	HexNAc(4)Hex(9)dHex(1)	2434.8613	True
1149	G20732FY	Hex:5 HexNAc:2 dHex:3	5,2,3,0,0,0,0,0,0,0,0,0,0,0	H5N2F3	HexNAc(2)Hex(5)dHex(3)	1672.6071	True
1150	G20732FY	Hex:8 HexNAc:6 dHex:2	8,6,2,0,0,0,0,0,0,0,0,0,0,0	H8N6F2	HexNAc(6)Hex(8)dHex(2)	2825.0252	True
1151	G20732FY	Hex:8 HexNAc:6 dHex:3	8,6,3,0,0,0,0,0,0,0,0,0,0,0	H8N6F3	HexNAc(6)Hex(8)dHex(3)	2971.0831	True
1148	G20732FY	Hex:7	7,0,0,0,0,0,0,0,0,0,0,0,0,0	H7	Hex(7)	1152.3802	True
1147	G20732FY	Hex:8	8,0,0,0,0,0,0,0,0,0,0,0,0,0	H8	Hex(8)	1314.433	True
1269	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:1 Ac:1	9,8,1,1,0,0,0,0,0,0,0,0,1,0	H9N8F1S1a1	HexNAc(8)Hex(9)dHex(1)NeuAc(1)Acetyl(1)	3580.2849	True
1223	G20732FY	Hex:10 HexNAc:9 dHex:1 NeuAc:2	10,9,1,2,0,0,0,0,0,0,0,0,0,0	H10N9F1S2	HexNAc(9)Hex(10)dHex(1)NeuAc(2)	4194.5019	True
1264	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:4 Ac:4	8,7,1,4,0,0,0,0,0,0,0,0,4,0	H8N7F1S4a4	HexNAc(7)Hex(8)dHex(1)NeuAc(4)Acetyl(4)	4214.4707	True
1270	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:2	9,8,1,2,0,0,0,0,0,0,0,0,0,0	H9N8F1S2	HexNAc(8)Hex(9)dHex(1)NeuAc(2)	3829.3697	True
1268	G20732FY	Hex:8 HexNAc:9 dHex:1 NeuAc:3	8,9,1,3,0,0,0,0,0,0,0,0,0,0	H8N9F1S3	HexNAc(9)Hex(8)dHex(1)NeuAc(3)	4161.4917	True
1246	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:3 Ac:3	7,6,1,3,0,0,0,0,0,0,0,0,3,0	H7N6F1S3a3	HexNAc(6)Hex(7)dHex(1)NeuAc(3)Acetyl(3)	3516.2325	True
1248	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:4 Ac:2	7,6,1,4,0,0,0,0,0,0,0,0,2,0	H7N6F1S4a2	HexNAc(6)Hex(7)dHex(1)NeuAc(4)Acetyl(2)	3765.3173	True
1271	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:3 Ac:1	9,8,1,3,0,0,0,0,0,0,0,0,1,0	H9N8F1S3a1	HexNAc(8)Hex(9)dHex(1)NeuAc(3)Acetyl(1)	4162.4757	True
1247	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:3 Ac:4	7,6,1,3,0,0,0,0,0,0,0,0,4,0	H7N6F1S3a4	HexNAc(6)Hex(7)dHex(1)NeuAc(3)Acetyl(4)	3558.2431	True
1272	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:3 Ac:2	9,8,1,3,0,0,0,0,0,0,0,0,2,0	H9N8F1S3a2	HexNAc(8)Hex(9)dHex(1)NeuAc(3)Acetyl(2)	4204.4863	True
1233	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:1 Ac:2	6,5,1,1,0,0,0,0,0,0,0,0,2,0	H6N5F1S1a2	HexNAc(5)Hex(6)dHex(1)NeuAc(1)Acetyl(2)	2526.8989	True
1244	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:3 Ac:1	7,6,1,3,0,0,0,0,0,0,0,0,1,0	H7N6F1S3a1	HexNAc(6)Hex(7)dHex(1)NeuAc(3)Acetyl(1)	3432.2113	True
1241	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:1 Ac:1	7,6,1,1,0,0,0,0,0,0,0,0,1,0	H7N6F1S1a1	HexNAc(6)Hex(7)dHex(1)NeuAc(1)Acetyl(1)	2850.0205	True
1243	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:2 Ac:2	7,6,1,2,0,0,0,0,0,0,0,0,2,0	H7N6F1S2a2	HexNAc(6)Hex(7)dHex(1)NeuAc(2)Acetyl(2)	3183.1265	True
1222	G20732FY	Hex:10 HexNAc:9 dHex:1 NeuAc:1	10,9,1,1,0,0,0,0,0,0,0,0,0,0	H10N9F1S1	HexNAc(9)Hex(10)dHex(1)NeuAc(1)	3903.4065	True
1242	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:2 Ac:1	7,6,1,2,0,0,0,0,0,0,0,0,1,0	H7N6F1S2a1	HexNAc(6)Hex(7)dHex(1)NeuAc(2)Acetyl(1)	3141.1159	True
1259	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:3 Ac:2	8,7,1,3,0,0,0,0,0,0,0,0,2,0	H8N7F1S3a2	HexNAc(7)Hex(8)dHex(1)NeuAc(3)Acetyl(2)	3839.3541	True
1236	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:3 Ac:2	6,5,1,3,0,0,0,0,0,0,0,0,2,0	H6N5F1S3a2	HexNAc(5)Hex(6)dHex(1)NeuAc(3)Acetyl(2)	3109.0897	True
1256	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:2 Ac:1	8,7,1,2,0,0,0,0,0,0,0,0,1,0	H8N7F1S2a1	HexNAc(7)Hex(8)dHex(1)NeuAc(2)Acetyl(1)	3506.2481	True
1273	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:4 Ac:1	9,8,1,4,0,0,0,0,0,0,0,0,1,0	H9N8F1S4a1	HexNAc(8)Hex(9)dHex(1)NeuAc(4)Acetyl(1)	4453.5711	True
1235	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:2 Ac:2	6,5,1,2,0,0,0,0,0,0,0,0,2,0	H6N5F1S2a2	HexNAc(5)Hex(6)dHex(1)NeuAc(2)Acetyl(2)	2817.9943	True
1255	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:1 Ac:1	8,7,1,1,0,0,0,0,0,0,0,0,1,0	H8N7F1S1a1	HexNAc(7)Hex(8)dHex(1)NeuAc(1)Acetyl(1)	3215.1527	True
1265	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:4 Ac:5	8,7,1,4,0,0,0,0,0,0,0,0,5,0	H8N7F1S4a5	HexNAc(7)Hex(8)dHex(1)NeuAc(4)Acetyl(5)	4256.4813	True
1232	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:1 Ac:1	6,5,1,1,0,0,0,0,0,0,0,0,1,0	H6N5F1S1a1	HexNAc(5)Hex(6)dHex(1)NeuAc(1)Acetyl(1)	2484.8883	True
1263	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:4 Ac:3	8,7,1,4,0,0,0,0,0,0,0,0,3,0	H8N7F1S4a3	HexNAc(7)Hex(8)dHex(1)NeuAc(4)Acetyl(3)	4172.4601	True
1234	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:2 Ac:1	6,5,1,2,0,0,0,0,0,0,0,0,1,0	H6N5F1S2a1	HexNAc(5)Hex(6)dHex(1)NeuAc(2)Acetyl(1)	2775.9837	True
1261	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:4 Ac:1	8,7,1,4,0,0,0,0,0,0,0,0,1,0	H8N7F1S4a1	HexNAc(7)Hex(8)dHex(1)NeuAc(4)Acetyl(1)	4088.4389	True
1245	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:3 Ac:2	7,6,1,3,0,0,0,0,0,0,0,0,2,0	H7N6F1S3a2	HexNAc(6)Hex(7)dHex(1)NeuAc(3)Acetyl(2)	3474.2219	True
1258	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:3 Ac:1	8,7,1,3,0,0,0,0,0,0,0,0,1,0	H8N7F1S3a1	HexNAc(7)Hex(8)dHex(1)NeuAc(3)Acetyl(1)	3797.3435	True
1262	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:4 Ac:2	8,7,1,4,0,0,0,0,0,0,0,0,2,0	H8N7F1S4a2	HexNAc(7)Hex(8)dHex(1)NeuAc(4)Acetyl(2)	4130.4495	True
1260	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:3 Ac:3	8,7,1,3,0,0,0,0,0,0,0,0,3,0	H8N7F1S3a3	HexNAc(7)Hex(8)dHex(1)NeuAc(3)Acetyl(3)	3881.3647	True
1274	G20732FY	Hex:9 HexNAc:8 dHex:1 NeuAc:4 Ac:2	9,8,1,4,0,0,0,0,0,0,0,0,2,0	H9N8F1S4a2	HexNAc(8)Hex(9)dHex(1)NeuAc(4)Acetyl(2)	4495.5817	True
1287	G20732FY	Hex:1 HexNAc:1 NeuAc:2 Ac:4	1,1,0,2,0,0,0,0,0,0,0,0,4,0	H1N1S2a4	HexNAc(1)Hex(1)NeuAc(2)Acetyl(4)	1133.376	True
1292	G20732FY	HexNAc:1 NeuAc:1 Ac:2	0,1,0,1,0,0,0,0,0,0,0,0,2,0	N1S1a2	HexNAc(1)NeuAc(1)Acetyl(2)	596.2066	True
1291	G20732FY	HexNAc:1 NeuAc:1 Ac:1	0,1,0,1,0,0,0,0,0,0,0,0,1,0	N1S1a1	HexNAc(1)NeuAc(1)Acetyl(1)	554.196	True
1286	G20732FY	Hex:1 HexNAc:1 NeuAc:2 Ac:3	1,1,0,2,0,0,0,0,0,0,0,0,3,0	H1N1S2a3	HexNAc(1)Hex(1)NeuAc(2)Acetyl(3)	1091.3654	True
1277	G20732FY	Hex:1 HexNAc:1 NeuGc:1 Ac:1	1,1,0,0,1,0,0,0,0,0,0,0,1,0	H1N1G1a1	HexNAc(1)Hex(1)NeuGc(1)Acetyl(1)	732.2437	True
1282	G20732FY	Hex:1 HexNAc:1 NeuAc:1 NeuGc:1 Ac:1	1,1,0,1,1,0,0,0,0,0,0,0,1,0	H1N1S1G1a1	HexNAc(1)Hex(1)NeuAc(1)NeuGc(1)Acetyl(1)	1023.3391	True
1280	G20732FY	Hex:1 HexNAc:1 NeuAc:1 Ac:2	1,1,0,1,0,0,0,0,0,0,0,0,2,0	H1N1S1a2	HexNAc(1)Hex(1)NeuAc(1)Acetyl(2)	758.2594	True
1254	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:5 Ac:1	7,6,1,5,0,0,0,0,0,0,0,0,1,0	H7N6F1S5a1	HexNAc(6)Hex(7)dHex(1)NeuAc(5)Acetyl(1)	4014.4021	True
1227	G20732FY	Hex:5 HexNAc:4 dHex:1 NeuAc:1 Ac:2	5,4,1,1,0,0,0,0,0,0,0,0,2,0	H5N4F1S1a2	HexNAc(4)Hex(5)dHex(1)NeuAc(1)Acetyl(2)	2161.7667	True
1240	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:4 Ac:2	6,5,1,4,0,0,0,0,0,0,0,0,2,0	H6N5F1S4a2	HexNAc(5)Hex(6)dHex(1)NeuAc(4)Acetyl(2)	3400.1851	True
1257	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:2 Ac:2	8,7,1,2,0,0,0,0,0,0,0,0,2,0	H8N7F1S2a2	HexNAc(7)Hex(8)dHex(1)NeuAc(2)Acetyl(2)	3548.2587	True
1228	G20732FY	Hex:5 HexNAc:4 dHex:1 NeuAc:2 Ac:2	5,4,1,2,0,0,0,0,0,0,0,0,2,0	H5N4F1S2a2	HexNAc(4)Hex(5)dHex(1)NeuAc(2)Acetyl(2)	2452.8621	True
1225	G20732FY	Hex:4 HexNAc:2 Ph:1	4,2,0,0,0,0,0,1,0,0,0,0,0,0	H4N2p1	HexNAc(2)Hex(4)Phospho(1)	1152.3469	True
1230	G20732FY	Hex:5 HexNAc:4 dHex:1 NeuAc:3 Ac:1	5,4,1,3,0,0,0,0,0,0,0,0,1,0	H5N4F1S3a1	HexNAc(4)Hex(5)dHex(1)NeuAc(3)Acetyl(1)	2701.9469	True
1226	G20732FY	Hex:5 HexNAc:2 dHex:1 Ph:1	5,2,1,0,0,0,0,1,0,0,0,0,0,0	H5N2F1p1	HexNAc(2)Hex(5)dHex(1)Phospho(1)	1460.4576	True
1250	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:4 Ac:4	7,6,1,4,0,0,0,0,0,0,0,0,4,0	H7N6F1S4a4	HexNAc(6)Hex(7)dHex(1)NeuAc(4)Acetyl(4)	3849.3385	True
1253	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:5	7,6,1,5,0,0,0,0,0,0,0,0,0,0	H7N6F1S5	HexNAc(6)Hex(7)dHex(1)NeuAc(5)	3972.3915	True
1238	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:4	6,5,1,4,0,0,0,0,0,0,0,0,0,0	H6N5F1S4	HexNAc(5)Hex(6)dHex(1)NeuAc(4)	3316.1639	True
1229	G20732FY	Hex:5 HexNAc:4 dHex:1 NeuAc:2 Ac:3	5,4,1,2,0,0,0,0,0,0,0,0,3,0	H5N4F1S2a3	HexNAc(4)Hex(5)dHex(1)NeuAc(2)Acetyl(3)	2494.8727	True
1251	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:4 Ac:5	7,6,1,4,0,0,0,0,0,0,0,0,5,0	H7N6F1S4a5	HexNAc(6)Hex(7)dHex(1)NeuAc(4)Acetyl(5)	3891.3491	True
1231	G20732FY	Hex:5 HexNAc:4 dHex:1 NeuAc:3 Ac:2	5,4,1,3,0,0,0,0,0,0,0,0,2,0	H5N4F1S3a2	HexNAc(4)Hex(5)dHex(1)NeuAc(3)Acetyl(2)	2743.9575	True
1266	G20732FY	Hex:8 HexNAc:7 dHex:1 NeuAc:5	8,7,1,5,0,0,0,0,0,0,0,0,0,0	H8N7F1S5	HexNAc(7)Hex(8)dHex(1)NeuAc(5)	4337.5237	True
1237	G20732FY	Hex:6 HexNAc:5 dHex:1 NeuAc:3 Ac:3	6,5,1,3,0,0,0,0,0,0,0,0,3,0	H6N5F1S3a3	HexNAc(5)Hex(6)dHex(1)NeuAc(3)Acetyl(3)	3151.1003	True
1224	G20732FY	Hex:4 HexNAc:2 dHex:1 Ph:1	4,2,1,0,0,0,0,1,0,0,0,0,0,0	H4N2F1p1	HexNAc(2)Hex(4)dHex(1)Phospho(1)	1298.4048	True
1249	G20732FY	Hex:7 HexNAc:6 dHex:1 NeuAc:4 Ac:3	7,6,1,4,0,0,0,0,0,0,0,0,3,0	H7N6F1S4a3	HexNAc(6)Hex(7)dHex(1)NeuAc(4)Acetyl(3)	3807.3279	True
